refArea,EndDate,Currency,Item Code,StartDate,Value,Observation URI,references,Month,publisher,Year,Item,dataset
http://dbpedia.org/resource/Lebanon,3/31/2020,Lebanese Pound,LCU,3/1/2020,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-March-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,2020,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,3/31/2021,Lebanese Pound,LCU,3/1/2021,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-March-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,2021,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,3/31/2022,Lebanese Pound,LCU,3/1/2022,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-March-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,2022,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,3/31/2023,Lebanese Pound,LCU,3/1/2023,1.50E+04,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-March-2023,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,March,Food and Agriculture Organization,2023,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1970,Lebanese Pound,LCU,5/1/1970,3.27E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1970,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1970,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1971,Lebanese Pound,LCU,5/1/1971,3.26E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1971,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1971,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1972,Lebanese Pound,LCU,5/1/1972,3.06E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1972,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1972,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1973,Lebanese Pound,LCU,5/1/1973,2.55E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1973,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1973,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1974,Lebanese Pound,LCU,5/1/1974,2.32E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1974,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1974,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1975,Lebanese Pound,LCU,5/1/1975,2.23E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1975,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1975,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1976,Lebanese Pound,LCU,5/1/1976,2.78E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1976,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1976,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1977,Lebanese Pound,LCU,5/1/1977,3.06E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1977,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1977,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1978,Lebanese Pound,LCU,5/1/1978,2.93E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1978,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1978,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1979,Lebanese Pound,LCU,5/1/1979,3.25E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1979,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1979,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1980,Lebanese Pound,LCU,5/1/1980,3.42E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1980,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1980,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1981,Lebanese Pound,LCU,5/1/1981,4.21E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1981,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1981,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1982,Lebanese Pound,LCU,5/1/1982,4.96E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1982,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1982,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1983,Lebanese Pound,LCU,5/1/1983,4.19E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1983,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1983,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1984,Lebanese Pound,LCU,5/1/1984,5.81E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1984,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1984,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1985,Lebanese Pound,LCU,5/1/1985,1.65E+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1985,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1985,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1986,Lebanese Pound,LCU,5/1/1986,2.84E+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1986,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1986,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1987,Lebanese Pound,LCU,5/1/1987,1.19E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1987,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1987,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1988,Lebanese Pound,LCU,5/1/1988,3.70E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1988,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1988,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1989,Lebanese Pound,LCU,5/1/1989,5.06E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1989,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1989,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1990,Lebanese Pound,LCU,5/1/1990,6.35E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1990,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1990,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1991,Lebanese Pound,LCU,5/1/1991,9.22E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1991,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1991,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1992,Lebanese Pound,LCU,5/1/1992,1.62E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1992,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1992,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1993,Lebanese Pound,LCU,5/1/1993,1.73E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1993,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1993,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1994,Lebanese Pound,LCU,5/1/1994,1.69E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1994,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1994,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1995,Lebanese Pound,LCU,5/1/1995,1.63E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1995,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1995,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1996,Lebanese Pound,LCU,5/1/1996,1.58E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1996,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1996,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1997,Lebanese Pound,LCU,5/1/1997,1.54E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1997,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1997,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1998,Lebanese Pound,LCU,5/1/1998,1.52E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1998,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1998,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/1999,Lebanese Pound,LCU,5/1/1999,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-1999,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,1999,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2000,Lebanese Pound,LCU,5/1/2000,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2000,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2001,Lebanese Pound,LCU,5/1/2001,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2001,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2002,Lebanese Pound,LCU,5/1/2002,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2002,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2003,Lebanese Pound,LCU,5/1/2003,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2003,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2004,Lebanese Pound,LCU,5/1/2004,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2004,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2005,Lebanese Pound,LCU,5/1/2005,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2005,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2006,Lebanese Pound,LCU,5/1/2006,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2006,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2007,Lebanese Pound,LCU,5/1/2007,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2007,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2008,Lebanese Pound,LCU,5/1/2008,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2008,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2009,Lebanese Pound,LCU,5/1/2009,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2009,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2010,Lebanese Pound,LCU,5/1/2010,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2010,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,5/31/2011,Lebanese Pound,LCU,5/1/2011,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-May-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,2011,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
